date,time_series
03/02/2021,0.8275405290871172
04/02/2021,0.811375918005295
05/02/2021,1.4982236820513526
06/02/2021,1.459345514883536
07/02/2021,1.5300521356454713
08/02/2021,1.197529901471588
09/02/2021,1.3434354460024551
10/02/2021,0.8770785090950801
11/02/2021,1.5360907465547633
12/02/2021,0.6451726759384774
13/02/2021,0.8061827558901556
14/02/2021,0.8949383895038555
15/02/2021,1.5917326941245011
16/02/2021,1.182285940589657
17/02/2021,1.1011774426047785
18/02/2021,1.2117668488696611
19/02/2021,1.6049268386501032
20/02/2021,1.2192330655429728
21/02/2021,1.2371248313034982
22/02/2021,1.2139393614660867
23/02/2021,1.9656112359742348
24/02/2021,1.266797176051111
25/02/2021,1.6448800834510222
26/02/2021,1.577589961062636
27/02/2021,1.3898613610620572
28/02/2021,1.350771790504733
01/03/2021,1.707745873275372
02/03/2021,1.3509922964131722
03/03/2021,1.3081300928996764
04/03/2021,2.253300600012034
05/03/2021,1.4922597680634448
06/03/2021,1.5177816671002295
07/03/2021,1.0632654716743286
08/03/2021,1.3429388692185946
09/03/2021,1.901156793433238
10/03/2021,2.4841872503466886
11/03/2021,1.4546476374663064
12/03/2021,1.535735469051246
13/03/2021,1.190067865981571
14/03/2021,0.8620459610466809
15/03/2021,1.0828159080980884
16/03/2021,0.970635583360915
17/03/2021,0.4836644568211181
18/03/2021,1.0229539014140898
19/03/2021,0.7681240422507751
20/03/2021,0.8089277394578422
21/03/2021,1.1006196620773834
22/03/2021,1.3764084211609322
23/03/2021,1.0653813574540938
24/03/2021,0.0825234543068966
25/03/2021,1.0853972361979902
26/03/2021,0.3400796491588136
27/03/2021,0.1163591895685444
28/03/2021,1.2156542057985646
29/03/2021,1.171332311014366
30/03/2021,-0.0538884101827094
31/03/2021,0.6042084871360329
01/04/2021,0.5966547542920244
02/04/2021,0.5874347609703017
03/04/2021,0.5705116333349665
04/04/2021,0.6553743156740149
05/04/2021,1.0436713091652376
06/04/2021,1.0237570671644796
07/04/2021,1.1928868747332046
08/04/2021,0.929152041474402
09/04/2021,0.86866182952741
10/04/2021,0.7637841075197194
11/04/2021,0.9805019776578586
12/04/2021,0.7385323235282372
13/04/2021,0.0206973963845056
14/04/2021,1.0088687810281147
15/04/2021,0.8250895171990658
16/04/2021,0.8200328041849062
17/04/2021,0.917670143971126
18/04/2021,0.8404666597229583
19/04/2021,0.4504663508905154
20/04/2021,0.5540839363022678
21/04/2021,1.0605640291565075
22/04/2021,0.9622147951437828
23/04/2021,0.3344347135873305
24/04/2021,0.6623019741686725
25/04/2021,0.5621695917574113
26/04/2021,0.7105595834731012
27/04/2021,1.0565985604226404
28/04/2021,0.6986816233841523
29/04/2021,0.955180344605437
30/04/2021,1.1487993965919057
01/05/2021,0.9642454171348086
02/05/2021,1.3942615883934275
03/05/2021,0.5609232743639676
04/05/2021,0.3351832769419542
05/05/2021,0.7591217373596604
06/05/2021,0.9606278794511962
07/05/2021,-0.0863255976873729
08/05/2021,0.974331930452608
09/05/2021,0.9703874038546136
10/05/2021,1.491293395979949
11/05/2021,0.5722236147055303
12/05/2021,0.6428487700755513
13/05/2021,1.742243686430578
14/05/2021,0.365039318174927
15/05/2021,1.4237587404940126
16/05/2021,0.4344597471841334
17/05/2021,0.4787174416821345
18/05/2021,0.567066378391405
19/05/2021,1.334560946084849
20/05/2021,0.3141842053882029
21/05/2021,0.8341303769705173
22/05/2021,0.6970382022652153
23/05/2021,0.7973802560438928
24/05/2021,1.126013333525619
25/05/2021,0.3380669645510681
26/05/2021,0.6817240240927696
